name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,days_since,liveness_speechiness_feat,danceability_speechiness_feat,length_speechiness_feat,instrumentalness_time_signature_feat,length_tempo_feat
everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,86,0.7040000000000001,0.902,0.225,0.657,0.106,-14.454,0.0994,120.006,4,1066,3.0,3.0,3.0,2.0,2.0
Bored,Bored,Billie Eilish,2017-03-30,180933,86,0.614,0.8959999999999999,0.318,0.0023899999999999998,0.0795,-12.695,0.0478,119.959,4,2024,3.0,3.0,3.0,2.0,2.0
TV,Guitar Songs,Billie Eilish,2022-07-21,281380,85,0.41200000000000003,0.83,0.23600000000000002,0.006529999999999999,0.147,-15.159,0.0379,140.214,4,85,3.0,3.0,3.0,2.0,2.0
bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,84,0.701,0.32799999999999996,0.425,0.13,0.1,-10.965,0.375,135.128,4,1295,3.0,3.0,3.0,2.0,2.0
when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,84,0.36700000000000005,0.978,0.111,3.97e-05,0.0897,-14.084000000000001,0.0972,82.64200000000001,4,1295,3.0,3.0,3.0,2.0,2.0
Happier Than Ever - Edit,Happier Than Ever (Edit),Billie Eilish,2021-07-28,151444,82,0.33399999999999996,0.0468,0.599,0.000392,0.205,-5.742000000000001,0.0365,161.74,3,443,3.0,3.0,3.0,2.0,2.0
The 30th,Guitar Songs,Billie Eilish,2022-07-21,216448,82,0.387,0.929,0.135,0.0,0.0948,-14.398,0.051,82.98700000000001,4,85,3.0,3.0,3.0,2.0,2.0
i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,291796,82,0.42100000000000004,0.9520000000000001,0.131,0.004529999999999999,0.109,-18.435,0.0382,137.446,4,1295,3.0,3.0,3.0,2.0,2.0
Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,86,0.511,0.349,0.5660000000000001,0.0,0.34,-7.23,0.2,83.90299999999999,4,1404,2.0,2.0,2.0,2.0,2.0
All Girls Are The Same,Goodbye & Good Riddance,Juice WRLD,2018-12-10,165819,84,0.6709999999999999,0.0769,0.529,0.000335,0.0856,-7.226,0.307,161.989,4,1404,2.0,2.0,2.0,2.0,2.0
Robbery,Death Race For Love (Bonus Track Version),Juice WRLD,2019-03-08,240050,83,0.623,0.32799999999999996,0.6920000000000001,0.0,0.153,-5.122000000000001,0.0504,79.899,4,1316,2.0,2.0,2.0,2.0,2.0
Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,194621,81,0.65,0.00336,0.613,0.0,0.267,-6.13,0.128,149.972,4,826,2.0,2.0,2.0,2.0,2.0
Come & Go (with Marshmello),Legends Never Die,Juice WRLD,2020-07-10,205484,81,0.625,0.0172,0.8140000000000001,0.0,0.158,-5.181,0.0657,144.991,4,826,2.0,2.0,2.0,2.0,2.0
Lean Wit Me,Goodbye & Good Riddance,Juice WRLD,2018-12-10,175755,80,0.665,0.0414,0.6509999999999999,0.0,0.0896,-5.515,0.156,163.935,4,1404,2.0,2.0,2.0,2.0,2.0
Cigarettes,Fighting Demons (Deluxe),Juice WRLD,2022-03-18,227527,79,0.5870000000000001,0.0306,0.614,0.0,0.39899999999999997,-6.343999999999999,0.0435,160.075,4,210,2.0,2.0,2.0,2.0,2.0
Let Me Know (I Wonder Why Freestyle),Let Me Know (I Wonder Why Freestyle),Juice WRLD,2019-12-07,215380,79,0.635,0.172,0.537,0.0,0.418,-7.895,0.0832,125.02799999999999,4,1042,2.0,2.0,2.0,2.0,2.0
Armed And Dangerous,Goodbye & Good Riddance,Juice WRLD,2018-12-10,169999,79,0.736,0.18600000000000003,0.67,0.0,0.114,-6.702000000000001,0.311,130.032,4,1404,2.0,2.0,2.0,2.0,2.0
Wasted (feat. Lil Uzi Vert),Goodbye & Good Riddance,Juice WRLD,2018-12-10,258475,78,0.742,0.0381,0.579,0.0,0.0952,-5.024,0.20199999999999999,144.994,4,1404,2.0,2.0,2.0,2.0,2.0
Yellow,Parachutes,Coldplay,2000-07-10,266773,90,0.429,0.0023899999999999998,0.6609999999999999,0.000121,0.23399999999999999,-7.227,0.0281,173.372,4,8131,2.0,2.0,2.0,2.0,2.0
Sparks,Parachutes,Coldplay,2000-07-10,227093,87,0.371,0.748,0.268,0.0517,0.10400000000000001,-10.505999999999998,0.0281,102.617,3,8131,2.0,2.0,2.0,2.0,2.0
The Scientist,A Rush of Blood to the Head,Coldplay,2002-08-08,309600,86,0.557,0.731,0.442,1.4599999999999999e-05,0.11,-7.224,0.0243,146.27700000000002,4,7372,2.0,2.0,2.0,2.0,2.0
Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017-04-07,247160,86,0.617,0.0498,0.635,1.4400000000000001e-05,0.16399999999999998,-6.769,0.0317,103.01899999999999,4,2016,1.0,2.0,2.0,2.0,2.0
Hymn for the Weekend,A Head Full of Dreams,Coldplay,2015-12-04,258266,85,0.491,0.21100000000000002,0.693,6.92e-06,0.325,-6.487,0.0377,90.027,4,2506,2.0,2.0,2.0,2.0,2.0
Paradise,Mylo Xyloto,Coldplay,2011-10-24,278719,85,0.449,0.0509,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,4,4008,2.0,2.0,2.0,2.0,2.0
Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,2008-05-26,242373,85,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4,5254,2.0,2.0,2.0,2.0,2.0
Fix You,X&Y,Coldplay,2005-06-07,295533,84,0.209,0.16399999999999998,0.41700000000000004,0.00196,0.113,-8.74,0.0338,138.178,4,6338,2.0,2.0,2.0,2.0,2.0
A Sky Full of Stars,Ghost Stories,Coldplay,2014-05-19,267866,84,0.545,0.00617,0.675,0.00197,0.209,-6.474,0.0279,124.97,4,3070,2.0,2.0,2.0,2.0,2.0
One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,2018-04-06,214846,90,0.7909999999999999,0.037000000000000005,0.862,2.1899999999999997e-05,0.0814,-3.24,0.11,123.994,4,1652,1.0,3.0,2.0,2.0,2.0
Cold Heart - PNAU Remix,The Lockdown Sessions,Elton John,2021-10-22,202735,73,0.795,0.0354,0.8,7.25e-05,0.0915,-6.32,0.0309,116.03200000000001,4,357,1.0,2.0,2.0,2.0,2.0
Levitating (feat. DaBaby),Future Nostalgia,Dua Lipa,2020-03-27,203064,85,0.7020000000000001,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,4,931,3.0,3.0,3.0,2.0,2.0
Levitating,Future Nostalgia,Dua Lipa,2020-03-27,203807,85,0.695,0.0561,0.884,0.0,0.213,-2.278,0.0753,103.014,4,931,3.0,3.0,3.0,2.0,2.0
New Rules,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,209320,82,0.762,0.0026100000000000003,0.7,1.56e-05,0.153,-6.021,0.0694,116.073,4,1960,3.0,3.0,3.0,2.0,2.0
Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,82,0.7929999999999999,0.0123,0.7929999999999999,0.0,0.0951,-4.521,0.083,123.95,4,931,3.0,3.0,3.0,2.0,2.0
Sweetest Pie,Traumazine,Megan Thee Stallion,2022-08-12,201334,74,0.8140000000000001,0.17300000000000001,0.626,0.0,0.10099999999999999,-7.187,0.214,123.97200000000001,4,63,2.0,2.0,2.0,2.0,2.0
Prisoner (feat. Dua Lipa),Plastic Hearts,Miley Cyrus,2020-11-27,169333,81,0.7809999999999999,0.0103,0.67,0.0,0.0761,-3.912,0.0452,127.99,4,686,2.0,2.0,2.0,2.0,2.0
IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,217946,80,0.836,0.0403,0.544,0.0,0.0824,-5.975,0.0943,97.02799999999999,4,1960,3.0,3.0,3.0,2.0,2.0
Potion (with Dua Lipa & Young Thug),Funk Wav Bounces Vol. 2,Calvin Harris,2022-08-05,215215,72,0.8240000000000001,0.158,0.6970000000000001,4.11e-05,0.0751,-4.869,0.0473,99.98700000000001,4,70,1.0,3.0,2.0,2.0,2.0
Bones,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,165264,85,0.772,0.0201,0.75,0.0,0.07400000000000001,-3.67,0.0455,114.061,4,105,3.0,3.0,3.0,2.0,2.0
Believer,Evolve,Imagine Dragons,2017-06-23,204346,89,0.7759999999999999,0.0622,0.78,0.0,0.081,-4.374,0.128,124.949,4,1939,3.0,3.0,3.0,2.0,2.0
Enemy (with JID) - from the series Arcane League of Legends,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,173381,82,0.728,0.237,0.7829999999999999,0.0,0.434,-4.4239999999999995,0.266,77.01100000000001,4,105,3.0,3.0,3.0,2.0,2.0
Thunder,Evolve,Imagine Dragons,2017-06-23,187146,85,0.605,0.00671,0.8220000000000001,0.134,0.147,-4.833,0.0438,167.997,4,1939,3.0,3.0,3.0,2.0,2.0
Demons,Night Visions,Imagine Dragons,2012-09-04,175200,76,0.505,0.19,0.71,0.00025,0.32899999999999996,-3.015,0.0321,89.93799999999999,4,3692,3.0,3.0,3.0,2.0,2.0
Natural,Origins (Deluxe),Imagine Dragons,2018-11-09,189466,83,0.7040000000000001,0.217,0.611,0.0,0.0812,-6.112,0.0409,100.0,4,1435,3.0,3.0,3.0,2.0,2.0
Sharks,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,190883,75,0.927,0.007909999999999999,0.642,3.6200000000000006e-05,0.27899999999999997,-4.466,0.0657,123.969,4,105,3.0,3.0,3.0,2.0,2.0
Whatever It Takes,Evolve,Imagine Dragons,2017-06-23,201240,82,0.672,0.0362,0.655,0.0,0.11699999999999999,-5.021,0.0311,134.945,4,1939,3.0,3.0,3.0,2.0,2.0
Bad Liar,Origins (Deluxe),Imagine Dragons,2018-11-09,260773,81,0.38299999999999995,0.0722,0.637,0.0,0.368,-6.992999999999999,0.0703,177.91299999999998,4,1435,3.0,3.0,3.0,2.0,2.0
Enemy - From the series Arcane League of Legends,Enemy (from the series Arcane League of Legends),Imagine Dragons,2021-10-27,173381,81,0.722,0.247,0.745,0.0,0.419,-4.164,0.256,77.029,4,352,3.0,3.0,3.0,2.0,2.0
Revenge,17,XXXTENTACION,2017-08-25,120026,87,0.746,0.782,0.251,0.00203,0.106,-16.169,0.259,139.999,4,1876,2.0,2.0,2.0,2.0,2.0
Hope,?,XXXTENTACION,2018-03-16,110886,86,0.5920000000000001,0.6609999999999999,0.457,0.000331,0.146,-6.081,0.0603,146.04,4,1673,2.0,2.0,2.0,2.0,2.0
Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,95466,85,0.7340000000000001,0.847,0.57,2.14e-05,0.11199999999999999,-7.066,0.133,129.953,4,1876,2.0,2.0,2.0,2.0,2.0
Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,85,0.872,0.469,0.391,4.13e-06,0.297,-9.144,0.242,134.02100000000002,4,1876,2.0,2.0,2.0,2.0,2.0
SAD!,?,XXXTENTACION,2018-03-16,166605,84,0.74,0.258,0.613,0.00372,0.12300000000000001,-4.88,0.145,75.023,4,1673,2.0,2.0,2.0,2.0,2.0
Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,146520,83,0.797,0.0172,0.5329999999999999,0.000152,0.10300000000000001,-9.74,0.0412,131.036,4,1876,2.0,2.0,2.0,2.0,2.0
Moonlight,?,XXXTENTACION,2018-03-16,135090,83,0.9209999999999999,0.556,0.537,0.00404,0.102,-5.723,0.0804,128.009,4,1673,2.0,2.0,2.0,2.0,2.0
Look At Me!,Look At Me!,XXXTENTACION,2017-02-20,126345,82,0.763,0.259,0.726,0.0,0.0976,-6.405,0.282,139.059,4,2062,2.0,2.0,2.0,2.0,2.0
Falling Down - Bonus Track,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,196400,81,0.669,0.0175,0.574,0.00294,0.146,-6.442,0.0286,120.01299999999999,4,1435,1.0,2.0,2.0,2.0,2.0
Diles,Diles,Bad Bunny,2016-08-26,286040,83,0.813,0.10800000000000001,0.56,0.0,0.268,-5.904,0.0618,118.03299999999999,4,2240,3.0,3.0,3.0,2.0,2.0
Nos Comemos (feat. Ozuna),Nos Comemos (feat. Ozuna),Tiago PZK,2022-06-02,191086,83,0.8270000000000001,0.1,0.8190000000000001,0.0,0.08900000000000001,-3.701,0.052000000000000005,92.01700000000001,4,134,999.0,999.0,999.0,999.0,999.0
Solita,Solita,Ozuna,2018-01-19,311726,78,0.807,0.0564,0.633,0.0,0.107,-6.016,0.0929,138.03799999999998,4,1729,3.0,3.0,3.0,2.0,2.0
"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",DJ Snake,2021-10-22,225600,77,0.8,0.00406,0.8370000000000001,0.00313,0.0904,-2.807,0.0491,100.015,4,357,3.0,3.0,3.0,2.0,2.0
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2018-09-28,212500,77,0.8420000000000001,0.157,0.8009999999999999,4.82e-06,0.0642,-4.167,0.228,95.881,4,1477,3.0,3.0,3.0,2.0,2.0
Adicto (with Anuel AA & Ozuna),Adicto (with Anuel AA & Ozuna),Tainy,2019-08-22,270740,77,0.7340000000000001,0.017,0.836,1.64e-05,0.179,-4.803,0.0735,80.002,4,1149,3.0,3.0,3.0,2.0,2.0
Baila Baila Baila - Remix,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",Ozuna,2019-04-25,235284,76,0.785,0.0598,0.5720000000000001,0.0,0.218,-7.504,0.12300000000000001,100.016,4,1268,3.0,3.0,3.0,2.0,2.0
"Yo x Ti, Tu x Mi","Yo x Ti, Tu x Mi",ROSALÍA,2019-08-15,201040,76,0.78,0.462,0.759,0.000868,0.14300000000000002,-3.292,0.225,91.95200000000001,4,1156,2.0,2.0,2.0,2.0,2.0
Se Preparó,Odisea,Ozuna,2017-08-25,188080,76,0.7390000000000001,0.222,0.821,9.6e-06,0.311,-4.2330000000000005,0.0852,171.077,4,1876,3.0,3.0,3.0,2.0,2.0
Numb,Numb,Marshmello,2022-06-10,155588,88,0.912,0.121,0.774,0.0127,0.10099999999999999,-4.673,0.0455,119.96600000000001,4,126,1.0,2.0,2.0,2.0,2.0
Silence,Silence,Marshmello,2017-08-11,180822,82,0.52,0.256,0.7609999999999999,4.96e-06,0.17,-3.093,0.0853,141.971,4,1890,1.0,2.0,2.0,2.0,2.0
Young Dumb & Broke,American Teen,Khalid,2017-04-27,202546,81,0.799,0.19899999999999998,0.539,1.66e-05,0.165,-6.351,0.0421,136.94799999999998,4,1996,3.0,3.0,3.0,2.0,2.0
Location,American Teen,Khalid,2017-04-27,219080,79,0.736,0.33,0.449,0.000162,0.0898,-11.462,0.425,80.126,4,1996,3.0,3.0,3.0,2.0,2.0
Better,Suncity,Khalid,2018-10-18,229320,79,0.596,0.0765,0.552,0.33399999999999996,0.10400000000000001,-10.277999999999999,0.09699999999999999,97.949,4,1457,3.0,3.0,3.0,2.0,2.0
Satellite,Satellite,Khalid,2022-09-23,186514,78,0.741,0.0279,0.73,0.000264,0.0851,-7.07,0.0349,124.001,4,21,3.0,3.0,3.0,2.0,2.0
Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,benny blanco,2018-12-07,170769,78,0.632,0.5489999999999999,0.6859999999999999,0.0,0.2,-7.665,0.243,89.949,4,1407,2.0,2.0,2.0,2.0,2.0
Skyline,Skyline,Khalid,2022-04-28,182895,78,0.733,0.0179,0.653,0.0218,0.184,-6.093999999999999,0.0391,119.99600000000001,5,169,3.0,3.0,3.0,2.0,2.0
8TEEN,American Teen,Khalid,2017-04-27,228600,78,0.83,0.225,0.585,0.00209,0.0576,-5.8020000000000005,0.0366,105.03,4,1996,3.0,3.0,3.0,2.0,2.0
Love On The Brain,ANTI (Deluxe),Rihanna,2016-01-28,224000,84,0.509,0.0717,0.637,1.0800000000000002e-05,0.0789,-4.83,0.0471,172.00599999999997,3,2451,3.0,3.0,3.0,2.0,2.0
Umbrella,Good Girl Gone Bad,Rihanna,2007-01-01,275986,70,0.583,0.00864,0.8290000000000001,0.0,0.0426,-4.603,0.134,174.028,4,5765,3.0,3.0,3.0,2.0,2.0
This Is What You Came For,This Is What You Came For,Calvin Harris,2016-04-29,222160,82,0.631,0.19899999999999998,0.927,0.11900000000000001,0.14800000000000002,-2.787,0.0332,123.962,4,2359,1.0,3.0,2.0,2.0,2.0
Needed Me,ANTI (Deluxe),Rihanna,2016-01-28,191600,82,0.6709999999999999,0.11,0.314,0.0,0.0825,-8.091000000000001,0.244,110.898,4,2451,3.0,3.0,3.0,2.0,2.0
Don't Stop The Music,Good Girl Gone Bad,Rihanna,2007-01-01,267080,68,0.835,0.0336,0.669,6.92e-05,0.0535,-5.582000000000001,0.0643,122.66799999999999,4,5765,3.0,3.0,3.0,2.0,2.0
Woo,ANTI (Deluxe),Rihanna,2016-01-28,235586,80,0.42,0.0546,0.466,0.00389,0.298,-5.297999999999999,0.0326,115.00399999999999,4,2451,3.0,3.0,3.0,2.0,2.0
Pon de Replay,Music Of The Sun,Rihanna,2005-08-29,246960,80,0.779,0.000155,0.64,0.0007700000000000001,0.10099999999999999,-8.415,0.159,99.01899999999999,4,6255,3.0,3.0,3.0,2.0,2.0
Only Girl (In The World),Loud (Japan Version),Rihanna,2010-01-01,235493,79,0.789,0.11199999999999999,0.706,1.7100000000000002e-05,0.0586,-4.2330000000000005,0.0429,125.911,4,4669,3.0,3.0,3.0,2.0,2.0
Stay - Album Version (Edited),Unapologetic (Edited Version),Rihanna,2012-01-01,240706,71,0.621,0.945,0.31,6.12e-05,0.11699999999999999,-10.164,0.0283,111.89299999999999,4,3939,3.0,3.0,3.0,2.0,2.0
Disturbia,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,238626,79,0.7070000000000001,0.0863,0.813,0.0,0.168,-4.515,0.0571,124.921,4,5247,3.0,3.0,3.0,2.0,2.0
Memories,JORDI (Deluxe),Maroon 5,2021-06-11,189486,86,0.775,0.841,0.327,0.0,0.0821,-7.2410000000000005,0.0557,91.05,4,490,2.0,2.0,2.0,2.0,2.0
Payphone,Overexposed (Deluxe),Maroon 5,2012-01-01,231386,72,0.7390000000000001,0.0136,0.7559999999999999,0.0,0.37,-4.828,0.0394,110.02799999999999,4,3939,2.0,2.0,2.0,2.0,2.0
Maps,V,Maroon 5,2014-09-02,189960,84,0.742,0.0205,0.713,0.0,0.059000000000000004,-5.522,0.0303,120.03200000000001,4,2964,2.0,2.0,2.0,2.0,2.0
Beautiful Mistakes (feat. Megan Thee Stallion),JORDI (Deluxe),Maroon 5,2021-06-11,227395,83,0.713,0.0377,0.6759999999999999,0.0,0.154,-5.483,0.027000000000000003,99.04799999999999,4,490,2.0,2.0,2.0,2.0,2.0
Sugar,V,Maroon 5,2014-09-02,235493,82,0.748,0.0591,0.7879999999999999,0.0,0.0863,-7.055,0.0334,120.07600000000001,4,2964,2.0,2.0,2.0,2.0,2.0
Animals,V,Maroon 5,2014-09-02,231013,81,0.27899999999999997,0.000185,0.742,0.0,0.593,-6.46,0.0898,189.868,4,2964,2.0,2.0,2.0,2.0,2.0
This Love,Songs About Jane: 10th Anniversary Edition,Maroon 5,2002-01-01,206200,80,0.7120000000000001,0.0525,0.862,0.0,0.09300000000000001,-4.612,0.0378,95.051,4,7591,2.0,2.0,2.0,2.0,2.0
She Will Be Loved - Radio Mix,Songs About Jane: 10th Anniversary Edition,Maroon 5,2002-01-01,259453,79,0.6509999999999999,0.228,0.6629999999999999,0.0,0.0994,-5.569,0.0281,102.0,4,7591,2.0,2.0,2.0,2.0,2.0
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Hands All Over,Maroon 5,2010-01-01,201160,72,0.722,0.0111,0.758,0.0,0.308,-4.477,0.0471,128.047,4,4669,2.0,2.0,2.0,2.0,2.0
One More Night,Overexposed (Deluxe),Maroon 5,2012-01-01,219466,72,0.718,0.0444,0.82,0.0,0.0846,-3.4530000000000003,0.0323,92.99799999999999,4,3939,2.0,2.0,2.0,2.0,2.0
goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,243836,85,0.841,0.0847,0.728,0.0,0.149,-3.37,0.0484,130.049,4,2219,3.0,3.0,3.0,2.0,2.0
SICKO MODE,ASTROWORLD,Travis Scott,2018-08-03,312820,83,0.8340000000000001,0.00513,0.73,0.0,0.124,-3.714,0.222,155.00799999999998,4,1533,3.0,3.0,3.0,2.0,2.0
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,83,0.598,0.0546,0.42700000000000005,5.83e-06,0.21,-8.764,0.0317,76.469,4,1106,3.0,3.0,3.0,2.0,2.0
Goosebumps - Remix,Goosebumps (Remix),Travis Scott,2021-01-15,162802,82,0.841,0.418,0.593,0.0,0.124,-7.846,0.0379,124.917,4,637,3.0,3.0,3.0,2.0,2.0
90210 (feat. Kacy Hill),Rodeo (Expanded Edition),Travis Scott,2015-09-04,339066,80,0.402,0.113,0.526,8.33e-06,0.105,-6.7410000000000005,0.0904,81.404,4,2597,3.0,3.0,3.0,2.0,2.0
BUTTERFLY EFFECT,ASTROWORLD,Travis Scott,2018-08-03,190557,79,0.763,0.0531,0.628,0.0,0.114,-5.85,0.05,140.958,4,1533,3.0,3.0,3.0,2.0,2.0
5% TINT,ASTROWORLD,Travis Scott,2018-08-03,196138,79,0.7120000000000001,0.17300000000000001,0.48100000000000004,0.0,0.24100000000000002,-5.415,0.0487,140.0,4,1533,3.0,3.0,3.0,2.0,2.0
THE SCOTTS,THE SCOTTS,THE SCOTTS,2020-04-24,165977,78,0.716,0.233,0.537,0.0,0.157,-7.648,0.0514,129.97899999999998,4,903,999.0,999.0,999.0,999.0,999.0
OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019-12-27,157712,78,0.802,0.0104,0.591,0.0,0.196,-4.895,0.225,139.864,4,1022,999.0,999.0,999.0,999.0,999.0
I'm Good (Blue),I'm Good (Blue),David Guetta,2022-08-26,175238,98,0.561,0.0038299999999999996,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,4,49,3.0,3.0,3.0,2.0,2.0
Crazy What Love Can Do,Crazy What Love Can Do,David Guetta,2022-04-08,169756,85,0.601,0.0282,0.713,0.0,0.158,-3.758,0.0449,122.87200000000001,4,189,3.0,3.0,3.0,2.0,2.0
DON'T YOU WORRY,DON'T YOU WORRY,Black Eyed Peas,2022-06-17,196363,85,0.816,0.203,0.875,0.0,0.209,-4.821000000000001,0.0311,131.958,4,119,3.0,3.0,3.0,2.0,2.0
Love Tonight - David Guetta Remix Edit,Love Tonight (David Guetta Remix),Shouse,2021-06-11,158095,82,0.621,0.015,0.9890000000000001,0.35700000000000004,0.184,-4.225,0.0434,126.00200000000001,4,490,999.0,999.0,999.0,999.0,999.0
Titanium (feat. Sia),Nothing but the Beat 2.0,David Guetta,2011-08-24,245040,70,0.604,0.0678,0.7879999999999999,0.153,0.127,-3.673,0.10300000000000001,126.06,4,4069,3.0,3.0,3.0,2.0,2.0
Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),Galantis,2021-05-20,183725,80,0.595,0.21600000000000003,0.784,0.0,0.0608,-4.878,0.102,124.111,4,512,3.0,3.0,3.0,2.0,2.0
Remember (and David Guetta),Only Honest On The Weekend,Becky Hill,2021-08-27,161386,71,0.626,0.0682,0.8640000000000001,0.0,0.087,-3.12,0.0378,123.833,4,413,2.0,2.0,2.0,2.0,2.0
Memories (feat. Kid Cudi),One Love (Deluxe),David Guetta,2009-08-21,210093,69,0.561,0.0015,0.87,2.82e-06,0.24600000000000002,-6.103,0.34299999999999997,129.98,4,4802,3.0,3.0,3.0,2.0,2.0
Sexy Bitch (feat. Akon),One Love (Deluxe),David Guetta,2009-08-21,195853,67,0.813,0.0771,0.627,0.000616,0.131,-5.018,0.0486,130.011,4,4802,3.0,3.0,3.0,2.0,2.0
BED,BED,Joel Corry,2021-02-26,178087,77,0.6709999999999999,0.0142,0.782,0.00221,0.33299999999999996,-4.593,0.0341,123.98899999999999,4,595,2.0,2.0,2.0,2.0,2.0
There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2017-04-20,199440,87,0.866,0.38,0.813,0.0,0.0779,-4.063,0.0554,121.99799999999999,4,2003,3.0,3.0,3.0,2.0,2.0
Treat You Better,Illuminate,Shawn Mendes,2017-04-20,187973,84,0.444,0.106,0.8190000000000001,0.0,0.107,-4.078,0.341,82.695,4,2003,3.0,3.0,3.0,2.0,2.0
When You're Gone,When You're Gone,Shawn Mendes,2022-03-31,172266,83,0.603,0.0248,0.691,0.0,0.583,-5.805,0.0372,147.148,4,197,3.0,3.0,3.0,2.0,2.0
Mercy,Illuminate (Deluxe),Shawn Mendes,2017-04-20,208733,83,0.555,0.125,0.662,0.0,0.111,-4.952,0.0827,148.128,4,2003,3.0,3.0,3.0,2.0,2.0
Summer of Love (Shawn Mendes & Tainy),Summer Of Love,Shawn Mendes,2021-08-20,184104,82,0.7759999999999999,0.0297,0.8079999999999999,0.000127,0.10300000000000001,-4.501,0.11699999999999999,123.988,4,420,3.0,3.0,3.0,2.0,2.0
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,2019-06-19,190799,80,0.759,0.0392,0.5479999999999999,0.0,0.0828,-6.0489999999999995,0.028999999999999998,116.96700000000001,4,1213,3.0,3.0,3.0,2.0,2.0
Stitches,Handwritten,Shawn Mendes,2015-04-14,206880,76,0.752,0.0151,0.754,0.0,0.0486,-6.684,0.0615,149.789,4,2740,3.0,3.0,3.0,2.0,2.0
It'll Be Okay,It'll Be Okay,Shawn Mendes,2021-12-01,222800,80,0.39799999999999996,0.616,0.28600000000000003,0.000146,0.0912,-11.880999999999998,0.033,78.262,4,317,3.0,3.0,3.0,2.0,2.0
In My Blood,Shawn Mendes,Shawn Mendes,2018-05-25,211360,76,0.622,0.0573,0.7120000000000001,0.0,0.13,-7.321000000000001,0.066,140.025,4,1603,3.0,3.0,3.0,2.0,2.0
KESI - Remix,KESI (Remix),Camilo,2021-07-14,176575,76,0.871,0.127,0.815,6.18e-06,0.094,-4.439,0.0477,122.959,4,457,3.0,3.0,3.0,2.0,2.0
Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-07,233478,87,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4,3598,1.0,3.0,2.0,2.0,2.0
When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-07,213826,87,0.612,0.932,0.28,0.0,0.08800000000000001,-8.648,0.0434,72.795,4,3598,1.0,3.0,2.0,2.0,2.0
Leave The Door Open,An Evening With Silk Sonic,Bruno Mars,2021-11-11,242096,85,0.586,0.182,0.616,0.0,0.0927,-7.9639999999999995,0.0324,148.088,4,337,1.0,3.0,2.0,2.0,2.0
That's What I Like,24K Magic,Bruno Mars,2016-11-17,206693,84,0.853,0.013000000000000001,0.56,0.0,0.0944,-4.961,0.0406,134.066,4,2157,1.0,3.0,2.0,2.0,2.0
Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,220734,83,0.635,0.0134,0.841,0.0,0.0622,-5.379,0.0422,109.021,4,4392,1.0,3.0,2.0,2.0,2.0
